"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
	8380	2009	5	19	17	35	0.6			"SAUDI ARABIA"		140	"SAUDI ARABIA: WESTERN"	25.292	37.744	2	5.7	5.7	5.3	5.7									7	1											7	1						
	8381	2009	5	19	19	29	48.9			"INDIA"		60	"INDIA:  KASHMIR"	33.198	75.787	21	4.9			4.9												1												1			100	2
	8382	2009	5	24	16	17	50.8			"MACEDONIA"		130	"BALKANS NW:  MACEDONIA"	41.303	22.714	0	5.3	5.3		5.2	5.5											2												2				3
	8297	2009	5	28	8	24	45	4356		"HONDURAS"		90	"HONDURAS:  NORTHERN; BELIZE"	16.72	-86.236	10	7.3	7.3	7.2	6.7					7	1			40	1		2	135	3	25	1	7	1			40	1		2	135	3	25	1
	8384	2009	5	29	6	20	14.6			"VANUATU"		170	"VANUATU ISLANDS:  TONGOA"	-17.026	168.329	13	5.7	5.7	5.5	5.5									10	1		1		2		2					10	1		1		2		
	8385	2009	6	2	2	17	3.5			"VANUATU"		170	"VANUATU ISLANDS:  TONGOA"	-17.757	167.949	15	6.3	6.3	6.2	5.7									4	1		1									4	1		1				2
	8383	2009	6	13	17	17	38.2			"KAZAKHSTAN"		40	"KAZAKHSTAN:  TEKELI"	44.724	78.864	15	5.4	5.4	5.1	5.8					1	1						1				2	1	1						1				2
	10419	2009	7	1	9	30	10.4	5713		"GREECE"		130	"GREECE:  CRETE"	34.164	25.471	19	6.4	6.4	6.3	6.1				2																								
	8388	2009	7	4	6	49	35.5			"PANAMA"		100	"PANAMA: PANAMA CITY"	9.59	-78.966	38	6	6	5.5	6				5					32	1		1									32	1		1			10	1
	8389	2009	7	9	11	19	16.2			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY"	25.632	101.095	7	5.7	5.7	5.6	5.5									336	3		3									336	3		3				
	8357	2009	7	15	9	22	29	4376		"NEW ZEALAND"		170	"NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND"	-45.762	166.562	12	7.8	7.8	7.7	6.5	7.3											1												1				
	8390	2009	7	24	3	11	56.8			"CHINA"		40	"CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN"	31.158	85.902	13	5.8	5.8	5.4	5.7												1	6	1	6	1								1	6	1		2
	8492	2009	8	8	13	26	17.5			"CHINA"		30	"CHINA:  CHONGQING PROVINCE:  RONGCHANG"	29.358	105.438	10	3.4			3.4					2	1			1	1		2	440	3	440	3	2	1			1	1		2	440	3		
	8378	2009	8	10	19	55	35.6	4419		"INDIA"		60	"INDIA:  ANDAMAN I"	14.099	92.888	5	7.5	7.5	7.6	6.9																												
	8377	2009	8	10	20	7	9.1	4418		"JAPAN"		30	"JAPAN:  HONSHU:  S COAST"	34.743	138.264	40	6.4	6.4		6.1					1	1			123	3		3			5192	4	1	1			123	3		3			5192	4
	8472	2009	8	16	7	38	21.7	4482		"INDONESIA"		60	"INDONESIA:  SUMATRA:  PADANG"	-1.479	99.49	20	6.7	6.7	6.7	6.5									9	1											9	1						
	8512	2009	8	28	1	52	6.6			"CHINA"		40	"CHINA:  QINGHAI PROVINCE"	37.696	95.718	13	6.2	6.2	6.2	6.2												1												1			30	1
	8513	2009	8	30	19	27	48.8			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA);  INDIA:  SIBSAGAR"	25.28	95.101	82	5.2			5.2												1												1				
	8386	2009	9	2	7	55	1	5734		"INDONESIA"		60	"INDONESIA:  JAVA"	-7.782	107.297	46	7	7	7	6.8					81	2			1297	4		3			54000	4	81	2			1297	4		3			54000	4
	8532	2009	9	6	22	41	37.3			"GEORGIA"		40	"GEORGIA:  NORTHWESTERN"	42.66	43.443	15	6	6	5.8	5.7									1	1		2									1	1		2			1000	3
	8387	2009	9	12	20	6	24.6			"VENEZUELA"		160	"VENEZUELA:  CARABOBO"	10.705	-67.92	10	6.3	6.3	6.4	6.3									18	1		1			17	1					18	1		1			17	1
	8533	2009	9	18	11	53	48			"PHILIPPINES"		170	"PHILIPPINES:  COTABATO, SULTAN KUDARAT"	6.513	124.715	10	5.7	5.7	5.2	5.4									91	2		1									91	2		1			76	2
	8534	2009	9	18	23	6	57.7			"INDONESIA"		60	"INDONESIA:  BALI:  DENPASAR"	-9.138	115.593	79	5.7	5.7		6									7	1		1				2					7	1		1				2
	8392	2009	9	21	8	53	5.9			"BHUTAN"		60	"BHUTAN:  TASHIGANG"	27.332	91.437	14	6.1	6.1	6.1	6.1					11	1						3		3		3	11	1				3		3		3		
	8535	2009	9	22	8	20	41			"AUSTRALIA"		170	"AUSTRALIA:  MORNINGTON"	-38.28	145.25	0	3.1				3.1											1												1				
	8408	2009	9	29	17	48	10.9	4440		"SAMOA"		170	"SAMOA ISLANDS"	-15.489	-172.095	18	8.1	8.1	8.1	7.1																	192	3			7	1	285	4				
	8409	2009	9	30	10	16	9.2	4441		"INDONESIA"		60	"INDONESIA:  SUMATRA:  PADANG"	-0.72	99.867	81	7.5	7.5		7.1					1117	4			1214	4	2200	4		3	181665	4	1117	4			1214	4	2200	4		3	181665	4
	8552	2009	10	1	1	52	27.3			"INDONESIA"		60	"INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI"	-2.515	101.501	10	6.6	6.6	6.7	5.9					3	1					10	3		3		3	3	1					10	3		3		
	8410	2009	10	7	22	3	14.4	4442		"VANUATU"		170	"VANUATU ISLANDS"	-13.006	166.51	45	7.6	7.6	7.3	6.4																												
	8572	2009	10	7	22	18	51.2			"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS"	-12.517	166.382	35	7.8	7.8	7.9	6.4																												
	8573	2009	10	9	18	11	39.9			"ECUADOR"		160	"ECUADOR:  TENA"	-0.962	-77.817	35	5.4			5.4												1												1				
	8574	2009	10	22	19	51	27.5			"AFGHANISTAN"		40	"AFGHANISTAN:  HINDU KUSH"	36.517	70.95	18	6.1	6.1		6.1					5	1						1					5	1						1				
	8772	2009	10	29	17	0	38.6			"BHUTAN"		60	"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG"	27.262	91.417	26	5.3			5.3												2	1	1	1	1								2	1	1	116	3
	8431	2009	11	1	21	7	20.6			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	25.962	100.825	25	4.9	4.9		5									28	1			1000	3	1000	3					28	1			1000	3	30000	4
	8430	2009	11	3	23	26	52			"IRAN"		140	"IRAN:  BANDAR ABBAS"	27.334	56.202	14	5.1			5.1	4.9								269	3		1									269	3		1				1
	8451	2009	11	8	19	41	43.3			"INDONESIA"		60	"INDONESIA:  SUMABAWA:  BIMA"	-8.207	118.631	18	6.6	6.6	6.5	6.3					2	1			200	3	2.43	2					2	1			200	3	2.43	2				2
	8592	2009	11	27	8	15	53.3			"VENEZUELA"		160	"VENEZUELA:  SIQUISIQUE"	10.434	-69.715	7	5.4	5.4	5	5.4												1												1				
	8792	2009	12	6	21	51	59.8			"SOUTH AFRICA"		10	"SOUTH AFRICA:  CARLETONVILLE"	-26.414	27.494	2	3.5				3.5				2	1			3	1							2	1			3	1						
	8793	2009	12	8	3	8	57.2			"MALAWI"		10	"MALAWI:  KARONGA"	-9.948	33.878	8	5.9	5.9	5.9	5.9					1	1			15	1		3					1	1			15	1		3			3000	4
	8794	2009	12	12	11	51	25.7			"INDIA"		60	"INDIA:  MAHARASHTRA:  SATARA"	17.109	73.767	10	5.1			5.1												1												1				2
	8795	2009	12	17	23	45	36.4			"JAPAN"		30	"JAPAN:  HONSHU:  ITO"	34.921	139.261	7	4.9			4.9									7	1		1									7	1		1			20	1
	8652	2009	12	19	13	2	17			"TAIWAN"		30	"TAIWAN:  HUALIEN"	23.796	121.605	57	6.4	6.4		6.2									14	1		1				1					14	1		1				1
	8632	2009	12	19	23	19	15.5			"MALAWI"		10	"MALAWI:  KARONGA"	-10.108	33.818	6	6	6	6	6					3	1			250	3		3	1111	4	1111	4	3	1			250	3		3	1111	4	3565	4
	8812	2009	12	30	18	48	57.7			"MEXICO"		150	"MEXICO:  MEXICALI"	32.437	-115.165	9	5.9	5.9	5.7	5.7												1												1				2
	8813	2009	12	31	9	57	29.7			"BHUTAN"		60	"BHUTAN:  DAMETSI"	27.319	91.51	10	5.2		5.2	5.5									2	1		2									2	1		2			700	3
	8693	2010	1	2	2	15	12			"TAJIKISTAN"		40	"TAJIKISTAN"	38.245	71.467	47	5.1		5.1	5.4											1.5	2	98	2	1000	3							1.5	2	98	2	1000	3
	8672	2010	1	3	21	48	5.3	4522		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-8.743	157.477	26	6.6	6.6	6.4	6																												
	8673	2010	1	3	22	36	27.9	4523		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-8.799	157.346	25	7.1	7.1	7.1	6.4												1	16	1	60	2								1	16	1	60	2
	8692	2010	1	5	12	15	32.2	4542		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.019	157.551	15	6.8	6.8	6.7	6.2																												
	8992	2010	1	10	0	25	4.2			"INDONESIA"		60	"INDONESIA:  JAVA:  GARUT"	-7.907	107.879	65	5.1			5.1					1	1			2	1							1	1			2	1						
	8712	2010	1	10	0	27	39.3			"USA"	"CA"	150	"CALIFORNIA:  OFF COAST NORTHERN"	40.652	-124.692	29	6.5	6.5	6.3	6.5									30	1	21.8	3									30	1	21.8	3				
	8732	2010	1	12	21	53	10	4622		"HAITI"		90	"HAITI:  PORT-AU-PRINCE"	18.457	-72.533	13	7	7	7.3	6.8					316000	4			30000	4	8000	4	97294	4	188383	4	316000	4			300000	4	8000	4	97294	4	188383	4
	8993	2010	1	15	18	0	46.7			"VENEZUELA"		160	"VENEZUELA:  CARIACO"	10.454	-63.475	8	5.5	5.5	5.2	5.4									11	1		1			3	1					11	1		1			3	1
	8994	2010	1	16	20	23	37			"IRAN"		140	"IRAN:  KHUZESTAN:  ARRJAN"	32.45	48.3	5	5			5												2												2			150	3
	8995	2010	1	17	9	37	26.1			"CHINA"		30	"CHINA:  GUIZHOU PROVINCE"	25.558	105.804	27	4.4			4.4					7	1	1		9	1							7	1	1	1	9	1						
	8752	2010	1	30	21	36	58			"CHINA"		30	"CHINA:  SICHUAN PROVINCE: MOXI"	30.268	105.668	10	4.7		4.7	5.1					1	1			15	1		2	200	3	200	3	1	1			15	1		2	200	3		
	9052	2010	2	25	4	56	51.9			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	25.523	101.903	36	4.8		4.8	5.2									11	1		1				1					11	1		1				1
	9032	2010	2	26	20	31	26.9	4782		"JAPAN"		30	"JAPAN:  TORI SHIMA, OKINAWA"	25.93	128.425	25	7	7	7	6									2	1		1									2	1		1				
	8872	2010	2	27	6	34	11.5	4682		"CHILE"		160	"CHILE:  MAULE, CONCEPCION, TALCAHUANO"	-36.122	-72.898	23	8.8	8.8	8.5	7.2				9	402	3			12000	4	30000	4			500000	4	558	3			12000	4	30000	4			500000	4
	9053	2010	2	27	15	45	37			"ARGENTINA"		160	"ARGENTINA:  SALTA"	-24.872	-65.602	10	6.3			6.3					2	1			2	1							2	1			2	1						
	9152	2010	3	4	0	18	51.2			"TAIWAN"		30	"TAIWAN:  KAO-HSIUNG"	22.918	120.795	21	6.3	6.3	6.2	6.2									96	2	1000	4									96	2	1000	4			340	3
	8892	2010	3	8	2	32	34.7			"TURKEY"		140	"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI"	38.864	39.986	12	6.1	6.1	6	5.9					51	2			100	2		2	287	3	287	3	51	2			100	2		2	287	3	700	3
	8912	2010	3	11	14	39	43.9	4722		"CHILE"		160	"CHILE:  RANCAGUA"	-34.29	-71.891	11	6.9	6.9	7	6.7												1												1				
	9372	2010	3	30	16	54	46.7			"INDIA"		60	"INDIA: ANDAMAN ISLANDS:  DIGLIPUR"	13.667	92.831	34	6.7	6.7	6.3	6.5									10	1		2									10	1		2				3
	8932	2010	4	4	22	40	43.1			"MEXICO"		150	"MEXICO:  BAJA CALIFORNIA"	32.297	-115.278	4	7.2	7.2	7.3	6.4					2	1			233	3	1150	4				3	2	1			233	3	1150	4				3
	8973	2010	4	6	22	15	1.5	4763		"INDONESIA"		60	"INDONESIA:  SUMATRA"	2.383	97.048	31	7.8	7.8	7.9	7																												
	8972	2010	4	13	23	49	38.3			"CHINA"		30	"CHINA:  QINGHAI PROVINCE:  YUSHU"	33.165	96.548	17	6.9	6.9	7	6.5					2220	4	70	2	12135	4	500	4	15000	4			2220	4	70	2	12135	4	500	4	15000	4		
	9012	2010	4	18	20	28	50.2			"AFGHANISTAN"		40	"AFGHANISTAN:  SAMANGAN PROVINCE"	35.633	67.658	13	5.6	5.6	5.4	5.7					11	1			70	2		4	2000	4			11	1			70	2		4	2000	4		
	9033	2010	4	20	0	17	8			"AUSTRALIA"		60	"AUSTRALIA:  KALGOORLIE"	-30.794	121.406	0	5.2			5.2	5								3	1		1									3	1		1				1
	9512	2010	5	1	22	36	29.3			"INDIA"		60	"INDIA:  CHAMOLI"	30.099	80.026	36	4.5			4.5												1												1				
	9513	2010	5	6	2	42	47.9			"PERU"		160	"PERU:  TACNA"	-18.058	-70.547	37	6.2	6.2	5.9	6.7									11	1		2									11	1		2				2
	9092	2010	5	9	5	59	41.6			"INDONESIA"		60	"INDONESIA:  N. SUMATRA: SIMEULUE ISLAND"	3.748	96.018	38	7.2	7.2	7.3	6.6												1												1				
	9132	2010	5	14	12	29	22.3			"ALGERIA"		15	"ALGERIA:  NORTHERN:  BENI YELLMAN"	35.9	4.12	2	5.2			5.2	5.2				2	1			43	1							2	1			43	1						
	9514	2010	5	16	5	16	10			"USA TERRITORY"	"PR"	90	"PUERTO RICO:  LARES, VEGA BAJA"	18.4	-67.07	113	5.8	5.8		5.4												1												1				1
	9172	2010	5	29	11	46	50.3	4822	5184	"USA TERRITORY"	"MP"	170	"ANATAHAN REGION, N. MARIANA ISLANDS"	16.591	145.682	10	4.4			4.4																												
	9252	2010	6	12	19	26	50.4	4902		"INDIA"		60	"INDIA:  LITTLE NICOBAR ISLAND"	7.881	91.936	35	7.5	7.5	7.5	7				6																								
	9764	2010	6	15	4	26	58.4			"USA"	"CA"	150	"CALIFORNIA:  OCOTILLO"	32.7	-115.921	5	5.8	5.8	5.7	5.6												1				1								1				1
	9292	2010	6	16	3	16	27.5			"INDONESIA"		170	"INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN"	-2.174	136.543	18	7	7	7.1	6.7				6	17	1						3	2556	4			17	1						3	2556	4		
	9765	2010	6	18	23	9	31			"INDIA"		60	"INDIA:  ANDAMAN ISLANDS:  DIGLIPUR"	13.197	93.087	20	5.9	5.9	5.9	6.1												1												1				2
	9766	2010	6	22	23	14	10.8			"INDIA"		60	"INDIA:  TAULI"	29.872	80.428	16	5.2			5.2	5.2											1		1		1								1		1		
	9373	2010	6	23	17	41	41			"CANADA"		150	"CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD"	45.88	-75.48	22	5.2	5.2		5.5				6								1												1				
	9767	2010	6	30	7	22	27.6			"MEXICO"		150	"MEXICO:  SAN ANDRES HUAXPALTEPEC"	16.396	-97.782	20	6.2	6.2	6	5.9					1	1											1	1										
	9412	2010	7	20	19	38	9.5			"IRAN"		140	"IRAN:  FARSINAJ"	27.022	53.861	10	5.8	5.8		5.6					1	1			32	1		2				3	1	1			32	1		2				3
	9432	2010	7	23	22	51	12.4			"PHILIPPINES"		170	"PHILIPPINES:  CELEBES SEA:  MORO GULF"	6.486	123.467	586	7.6	7.6		6.9				4																								
	9769	2010	7	30	13	50	13.2			"IRAN"		140	"IRAN:  TORBET-I-HEYDARIYEH"	35.217	59.308	24	5.4	5.4		5.5	5.8								274	3		3									274	3		3				
	9452	2010	8	10	5	23	44.9	5222		"VANUATU"		170	"VANUATU ISLANDS"	-17.541	168.069	25	7.2	7.2	7.3	6.4				7																								
	9770	2010	8	12	11	54	15.5			"ECUADOR"		160	"ECUADOR:  MANTA, GUAYAQUIL, LOJA"	-1.266	-77.306	207	7.1	7.1		6.4												1												1				
	9612	2010	8	13	21	19	33	5343		"USA TERRITORY"	"GU"	170	"GUAM, NORTHERN MARIANA ISLANDS"	12.484	141.476	10	6.9	6.9	6.9	6.5																												
	9472	2010	8	27	19	23	49.5			"IRAN"		140	"IRAN:  DAMGHAN-TORUD"	35.49	54.47	7	5.7	5.7	5.5	5.6					3	1			200	3		3	700	3			3	1			200	3		3	700	3		
	9771	2010	8	29	0	53	31.4			"CHINA"		30	"CHINA:  SICHUAN PROVINCE: NINGANG, ZIAOJIA"	27.197	103.005	35	4.9			4.9									14	1		3			1001	4					14	1		3			1001	4
	9492	2010	9	3	16	35	47.7			"NEW ZEALAND"		170	"NEW ZEALAND:  CHRISTCHURCH"	-43.522	171.83	12	7	7	7.3	6.4				9					2	1	6500	4				3					2	1	6500	4				3
	9772	2010	9	6	11	24	1.5			"NEW ZEALAND"		170	"NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH"	-43.57	172.388	9	5			5	5.3			5								1												1				
	9773	2010	9	6	22	48	33.2			"NEW ZEALAND"		170	"NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU"	-40.433	176.818	21	5.1			5.1	5.2			6								1												1				
	9774	2010	9	7	19	49	57.4			"NEW ZEALAND"		170	"NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY"	-43.598	172.69	6	5			5	4.7			7								1												1				
	9775	2010	9	10	17	24	16.6			"BANGLADESH"		60	"BANGLADESH:  NARAYANGANJ"	23.407	90.648	10	4.8			4.8				5								1												1				
	9552	2010	9	27	11	22	46			"IRAN"		140	"IRAN:  SHIRAZ"	29.647	51.665	27	5.8	5.8	5.6	5.9	6				1	1			3	1		1		1			1	1			3	1		1		1		
	9777	2010	10	10	21	44	25.9			"PAKISTAN"		60	"PAKISTAN:  KHANPUR, HARIPUR"	33.869	72.887	33	5.2			5.2					1	1			15	1		2			100	1	1	1			15	1		1			100	2
	9592	2010	10	25	14	42	22	5342		"INDONESIA"		60	"INDONESIA:  SUMATRA"	-3.487	100.082	20	7.8	7.8	7.3	6.5																	431	3					39	4	700	3		
	9632	2010	11	3	0	56	55			"SERBIA"		130	"BALKANS NW: SERBIA:  KRALJEVO"	43.76	20.673	1	5.5	5.5	5.2	5.3				6	2	1			100	2		3	1000	3	5000	4	2	1			100	2		3	1000	3	5000	4
	9803	2010	11	6	3	52	20			"IRAN"		140	"IRAN:  DORUD-RAZAN"	33.37	48.94	5	4.9			4.9	4.7								104	3		1				2					104	2		1				2
	9825	2010	11	12	9	37	19.9			"PAKISTAN"		60	"PAKISTAN:  QUETTA"	30.178	67.117	27	4.7			4.7									12	1		1				2					12	1		1				2
	9827	2010	12	16	12	14	24.5			"ETHIOPIA"		10	"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA"	7.521	37.839	10	5.1			5.1										3		2				3						3		2				3
	9826	2010	12	19	5	5	30			"USA"	"OK"	150	"OKLAHOMA:  LUTHER"	35.827	-96.772	5	3.7		3.7													1				1								1				1
	9760	2010	12	20	18	41	59.2			"IRAN"		140	"IRAN:  KERMAN"	28.412	59.18	12	6.5	6.5	6.7	6.7					7	1			25	1		3		3	1800	4	7	1			25	1		3		3	1800	4
	9759	2010	12	21	17	19	40.6	5402		"JAPAN"		30	"JAPAN:  BONIN ISLANDS"	26.901	143.698	14	7.4	7.4	7.5	7																												
	9761	2010	12	25	13	16	37	5403		"VANUATU"		170	"VANUATU ISLANDS"	-19.702	167.947	16	7.3	7.3	7.4	6.8																					4	1		1				
	9828	2010	12	25	21	30	15.7			"NEW ZEALAND"		170	"NEW ZEALAND:  CHRISTCHURCH"	-43.55	172.647	5	4.5			4.5	4.9											1			20	1								1			20	1
	9762	2011	1	5	16	32	24.2			"IRAN"		140	"IRAN:  FARS PROVINCE"	30.16	51.62	24	4.5			4.5	4.4								16	1		2									16	1		2				
	9811	2011	1	9	10	3	44.2	5419		"VANUATU"		170	"VANUATU ISLANDS"	-19.157	168.311	24	6.5	6.5	6.4	6.1																												
	9763	2011	1	18	20	23	23.4			"PAKISTAN"		60	"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN"	28.777	63.951	68	7.2	7.2		6.7					3	1				2		2	200	3	200	3	3	1				2		2			200	3
	9830	2011	2	1	7	11	26			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  PINGYUAN"	24.693	97.943	31	4.8			4.8									1	1		2			700	3					1	1		2			700	3
	9831	2011	2	4	13	53	46.2			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA):  MONYWA"	24.618	94.68	85	6.3	6.3		6.4					1	1						1		2			1	1						1		2		
	9776	2011	2	11	20	5	30.7	5406		"CHILE"		160	"CHILE:  OFF COAST CENTRAL"	-36.474	-73.125	28	6.8	6.8		6																												
	9832	2011	2	17	22	47	21.5			"USA"	"CO"	150	"COLORADO:  PAONIA"	38.947	-107.497	1	3.1				3.1											1												1				
	9779	2011	2	21	23	51	42.3	5407		"NEW ZEALAND"		170	"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON"	-43.583	172.68	6	6.1	6.1	6.3	6.1	6.3				185	3			1500	4	15000	4	100000	4			185	3			1500	4	15000	4	100000	4		
	9835	2011	3	3	15	12	1.4			"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO"	9.457	125.935	50	5.5	5.5		5.4												1				2								1				2
	9797	2011	3	9	2	45	20.3	5412		"JAPAN"		30	"JAPAN:  HONSHU:  E COAST"	38.435	142.842	32	7.5	7.5	7.3	6.4																												
	9836	2011	3	10	4	58	16			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  PINGYUAN"	24.719	97.969	26	5.5	5.5	5.3	5.4	5.4				25	1			250	3		3	1039	4	12528		25	1			250	3		3	1039	4	12528	4
	9799	2011	3	11	5	46	24.1	5413		"JAPAN"		30	"JAPAN:  HONSHU"	38.297	142.372	30	9.1	9.1	8.3	7.2					1475	4			6157	4	4401.709	4	2473	4	5618	4	18428	4			6167	4	220136.6	4	123661	4	280920	4
	9805	2011	3	11	6	15	40.2			"JAPAN"		30	"JAPAN:  NEAR E COAST HONSHU"	36.281	141.111	43	7.9	7.9		6.8																												
	9806	2011	3	11	6	25	50.3			"JAPAN"		30	"JAPAN:  OFF EAST COAST HONSHU"	38.058	144.59	19	7.6	7.6		7.1																												
	9801	2011	3	24	13	55	12			"MYANMAR (BURMA)"		60	"MYANMAR:  TACHILEK"	20.687	99.822	8	6.8	6.8	7.1	6.3	7.2				104	3			123	3	3.6	2			10104	4	104	3			123	3	3.6	2			10104	4
	9848	2011	4	4	11	31	43			"NEPAL"		60	"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH"	29.698	80.754	26	5.4	5.4	5.1	5.6												1												1				
	9804	2011	4	7	14	32	43.2	5429		"JAPAN"		30	"JAPAN: NEAR E COAST HONSHU"	38.276	141.588	42	7.1	7.1	7	6.9					3	1			132	3		1					3	1			132	3		1				
	9847	2011	4	10	9	2	47.3			"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  LUHUO"	31.373	100.757	43	5.1			5.1												1				1								1		1		
	9841	2011	4	11	8	16	12.7			"JAPAN"		30	"JAPAN:  HONSHU"	37.001	140.401	11	6.6	6.6	6.5	6.4					7	1						1	3	1			7	1						1	3	1		
	9864	2011	4	24	23	7	51.4			"INDONESIA"		170	"INDONESIA:   SULAWESI:  KENDARI"	-4.586	122.771	8	6.1	6.1	5.8	5.7									14	1		2		2							14	1		2		2		
	10440	2011	5	10	8	55	9	5721		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-20.244	168.226	11	6.8	6.8	6.8	6.4				2																								
	9821	2011	5	11	16	47	25.7			"SPAIN"		130	"SPAIN:  LORCA"	37.699	-1.672	1	5.1	5.1		5.3					10	1				3		1		1		1	10	1				3		1		1		
	9833	2011	5	19	21	12	51			"TURKEY"		140	"TURKEY:  SIMAV"	39.12	29.04	7	4.3			4.3	4.6				2	1			125	3		1				2	2	1			125	3		1				2
	9857	2011	6	8	1	53	26			"CHINA"		40	"CHINA:  XINJIANG PROVINCE:  DABANCHENG"	43.015	88.247	21	5.3			5.3									8	1		1			50	1					8	1		1			50	1
	9858	2011	6	13	2	20	49.3			"NEW ZEALAND"		170	"NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY"	-43.564	172.743	6	6	6	6	6					1	1			45	1	3000	4	100	2			1	1			45	1	3000	4	100	2		
	9859	2011	6	20	10	16	55.2			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  BAOSHAN"	25.075	98.721	39	5.3			5.3									4	1		2									4	1		2				
	9824	2011	6	24	3	9	39.4	5432		"USA"	"AK"	150	"ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS"	52.05	-171.836	52	7.3	7.3		6.9	6.7																											
	9860	2011	6	26	7	48	16.7			"CHINA"		40	"CHINA:  QINGHAI PROVINCE"	32.447	95.948	29	5.3			5.3												1	10	1		3								1	10	1		3
	9822	2011	7	6	19	3	18.2	5430		"KERMADEC ISLANDS (NEW ZEALAND)"		170	"NEW ZEALAND: KERMADEC ISLANDS"	-29.539	-176.34	17	7.6	7.6	7.8	7																												
	9823	2011	7	10	0	57	10.8	5431		"JAPAN"		30	"JAPAN:  HONSHU:  E COAST"	38.034	143.264	23	7	7	7	6.6																												
	9829	2011	7	19	19	35	43.4			"UZBEKISTAN"		40	"UZBEKISTAN:  FARGONA, VIOLYATI"	40.081	71.41	20	6.1	6.1	6.2	6.1					14	1			86	2		1		2			14	1			86	2		1		2		
	9862	2011	8	9	11	50	22.2			"CHINA"		30	"CHINA: YUNNAN PROVINCE: BAOSHAN"	24.932	98.73	40	5			5												3			22823	4					3	1		3			22823	4
	9872	2011	8	11	10	6	29.3			"CHINA"		40	"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI"	39.955	77.028	10	5.7	5.7	5.3	5.3									21	1		2									21	1		2				
	9838	2011	8	20	16	55	2.8	5437		"VANUATU"		170	"VANUATU ISLANDS"	-18.365	168.143	32	7.1	7.1	7.1	6.2																												
	9837	2011	8	20	18	19	23.5	5436		"VANUATU"		170	"VANUATU ISLANDS"	-18.311	168.218	28	7	7	7.1	6.4																												
	9873	2011	8	23	5	46	18.2			"USA"	"CO"	150	"COLORADO:  SEGUNDO"	37.063	-104.701	4	5.4	5.4		5				7								2												2				
	9861	2011	8	23	17	51	4.5			"USA"	"VA"	150	"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C."	37.936	-77.933	6	5.8	5.8	5.6	5.9				7							200	4			600	3							200	4			600	3
	9839	2011	9	2	10	55	53.5	5438		"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS"	52.171	-171.708	32	6.8	6.8	6.9	6.5																												
	9840	2011	9	5	17	55	11.2			"INDONESIA"		60	"INDONESIA:  SUMATRA"	2.965	97.893	91	6.7	6.7		6.6					10	1						1				2	10	1						1				2
